agent_2,6019994
agent_16,6019361
agent_3,5602944
agent_10,5915254
agent_13,5664283
agent_17,5976591
agent_12,4406951
agent_15,5785310
agent_20,5947832
agent_8,5725941
agent_19,5751957
agent_14,5684851
agent_6,6051913
agent_5,5890322
agent_7,6145528
agent_9,5786299
agent_1,6119164
agent_4,6147455
agent_11,5882948
agent_18,6406309
