agent_8,glass-sc,571
agent_2,glass-sc,1165
agent_13,glass-sc,268
agent_3,glass-sc,968
agent_1,glass-sc,668
agent_12,glass-sc,369
agent_4,glass-sc,968
agent_7,glass-sc,766
agent_10,glass-sc,371
agent_9,glass-sc,465
agent_5,glass-sc,868
agent_19,glass-sc,374
agent_6,glass-sc,470
agent_16,glass-sc,372
agent_11,glass-sc,267
agent_15,glass-sc,264
agent_14,glass-sc,169
agent_20,glass-sc,168
agent_17,glass-sc,269
agent_18,glass-sc,163
