agent_1,180423710
agent_2,180882137
agent_3,182317700
agent_4,185351024
agent_5,196469494
agent_6,200060051
agent_7,196609812
agent_8,179049001
agent_9,185559115
agent_10,192598731
agent_11,194176428
agent_12,152946497
agent_13,180889330
agent_14,185389742
agent_15,195562519
agent_16,192963216
agent_17,205745759
agent_18,201439139
agent_19,190710046
agent_20,180767904
